-1,3.5595105672969964,57.5,-14.879857589162315,43.02380952380952,7.882352941176471,000-0.png,899,850,72.009
0,5.929304446978335,47.166666666666664,-17.299886872933815,36.095238095238095,12.3125,000-1.png,877,850,72.009
-1,3.4688995215311005,48.8,-15.861531826586297,37.47727272727273,10.736842105263158,000-10.png,836,850,72.009
0,3.4688995215311005,50.5,-6.052900278258968,nan,11.297297297297296,000-11.png,836,850,72.009
0,3.7081339712918657,50.44444444444444,-15.207315987610224,nan,10.86111111111111,000-12.png,836,850,72.009
0,4.084014002333722,54.375,-9.807808543679988,nan,11.413793103448276,000-13.png,857,850,72.009
0,4.3173862310385065,44.666666666666664,-15.504392053831443,38.79333333333333,10.285714285714286,000-14.png,857,850,72.009
0,4.195804195804196,50.55555555555556,-16.486942865250562,36.69833333333334,10.525,000-15.png,858,850,72.009
0.5,3.7383177570093453,51.375,-17.525264661444087,37.175925925925924,9.709677419354838,000-16.png,856,850,72.009
0,4.3173862310385065,50.875,-9.909963247524516,37.98888888888889,9.405405405405405,000-17.png,857,850,72.009
0,4.672897196261682,57.375,-21.415822073747204,38.66851851851852,9.675675675675675,000-18.png,856,850,72.009
-1,4.8959608323133414,51.22222222222222,-17.306251209217617,37.666666666666664,9.279069767441861,000-19.png,817,850,72.009
-1,4.41527446300716,48.3,-17.799930551489375,35.96969696969697,11.837837837837839,000-2.png,838,850,72.009
0,3.7383177570093453,50.4,-13.330208878705637,nan,10.162162162162161,000-20.png,856,850,72.009
0,4.790419161676647,50.6,-12.659283032940328,nan,9.314285714285715,000-21.png,835,850,72.009
-1,4.093567251461988,49.75,-18.174353391442505,nan,9.392857142857142,000-22.png,855,850,72.009
-1,5.142857142857142,50.142857142857146,-12.146698284825927,37.90416666666667,9.451612903225806,000-23.png,875,850,72.009
-1,5.376344086021505,55.6,-11.793306959445152,36.15151515151515,10.21951219512195,000-24.png,837,850,72.009
0,4.790419161676647,51.1,-16.021088392707462,nan,9.547619047619047,000-25.png,835,850,72.009
0,4.900816802800467,58.333333333333336,-19.67770989451226,37.36,9.11111111111111,000-26.png,857,850,72.009
-1,5.017921146953405,55.7,-21.392845099792588,nan,10.45945945945946,000-27.png,837,850,72.009
0,3.7383177570093453,51.888888888888886,-20.330376586865576,39.416666666666664,9.696969696969697,000-28.png,856,850,72.009
0,2.570093457943925,56.125,-13.658694715119623,nan,12.636363636363637,000-29.png,856,850,72.009
0,4.0792540792540795,47.888888888888886,-15.949800216566786,nan,12.6,000-3.png,858,850,72.009
0,3.6544850498338874,59.875,-14.526606589894818,40.483333333333334,8.275,000-30.png,903,850,72.009
0,1.3605442176870748,59.0,-18.790909742898943,nan,8.724137931034482,000-31.png,882,850,72.009
0,4.524361948955916,59.1,-19.54281751915406,33.18939393939394,8.425,000-32.png,862,850,72.009
0,1.3605442176870748,53.8,-12.767488535049266,34.50833333333333,8.23913043478261,000-33.png,882,850,72.009
0.2,4.135737009544008,30.5,-18.915765713156404,43.144444444444446,10.733333333333333,000-34.png,943,850,72.009
-1,3.6544850498338874,49.875,-12.82477048584055,41.89791666666667,8.36111111111111,000-35.png,903,850,72.009
0,3.337041156840934,59.42857142857143,-18.79704307805102,41.09375,8.657142857142857,000-36.png,899,850,72.009
0,1.4755959137343928,59.77777777777778,-13.790163993172351,36.54833333333333,7.956521739130435,000-37.png,881,850,72.009
-1,3.5555555555555554,58.0,-12.604019866390738,38.485416666666666,7.081081081081081,000-38.png,900,850,72.009
0,5.342624854819976,45.0,-11.364506494398224,37.78666666666667,7.8431372549019605,000-39.png,861,850,72.009
0,2.797202797202797,52.55555555555556,-19.30957518899828,40.675,11.461538461538462,000-4.png,858,850,72.009
0,1.3605442176870748,58.0,-14.617234655675096,35.592592592592595,7.764705882352941,000-40.png,882,850,72.009
0,5.938242280285035,59.1,-20.288121576093104,39.77424242424242,7.681818181818182,000-41.png,842,850,72.009
0,0.45819014891179843,58.5,-21.327931541281714,36.77489177489178,9.065217391304348,000-42.png,873,850,72.009
0,6.2645011600928076,54.0,-21.503363664074467,34.48939393939394,7.829268292682927,000-43.png,862,850,72.009
0,4.4186046511627906,60.1,-20.951626930949285,36.013636363636365,7.956521739130435,000-44.png,860,850,72.009
0,2.555555555555556,59.42857142857143,-16.74771866213571,38.03125,8.225806451612904,000-45.png,900,850,72.009
0,3.4406215316315207,59.625,-22.334238496408545,39.525925925925925,7.645833333333333,000-46.png,901,850,72.009
0,1.4755959137343928,52.77777777777778,-21.356660026976158,nan,7.861111111111111,000-47.png,881,850,72.009
0.5,3.7252619324796274,59.0,-16.411932570977292,38.55833333333333,9.0,000-48.png,859,850,72.009
0,1.25,60.0,-25.33382441983361,37.166666666666664,8.378378378378379,000-49.png,880,850,72.009
0,2.807017543859649,49.0,-16.702906045820587,38.58518518518518,11.35135135135135,000-5.png,855,850,72.009
0,1.4755959137343928,59.77777777777778,-21.397648320315994,38.848333333333336,8.682926829268293,000-50.png,881,850,72.009
0.2,4.529616724738676,58.2,-20.967272842203887,38.122727272727275,9.909090909090908,000-51.png,861,850,72.009
0,0.35629453681710216,58.6,-16.06015945888447,36.095454545454544,8.159090909090908,000-52.png,842,850,72.009
0.2,1.473922902494331,58.111111111111114,-23.277900971355653,38.291666666666664,8.333333333333334,000-53.png,882,850,72.009
0,1.3636363636363635,59.75,-22.85115576870229,42.02777777777778,8.055555555555555,000-54.png,880,850,72.009
9.399999999999983,3.551609322974473,0,nan,nan,nan,000-55.png,901,850,72.009
0,1.2514220705346986,61.0,-16.377754064533278,38.03703703703704,7.659574468085107,000-56.png,879,850,72.009
0,8.292682926829269,52.55555555555556,-24.46060147561492,40.38333333333333,8.675675675675675,000-57.png,820,850,72.009
0.30000000000000004,1.3651877133105803,59.125,-21.84128230461369,40.61666666666667,8.414634146341463,000-58.png,879,850,72.009
0,4.312354312354312,43.333333333333336,-22.202197396076702,37.29833333333333,11.076923076923077,000-6.png,858,850,72.009
0,4.1816009557945035,37.5,-14.107263912519956,nan,12.130434782608695,000-7.png,837,850,72.009
0,4.062126642771804,51.0,-17.839045444155083,35.93939393939394,10.972972972972974,000-8.png,837,850,72.009
-1,3.8461538461538463,42.888888888888886,-16.628305908369498,nan,11.575757575757576,000-9.png,858,850,72.009
0,5.245153933865451,47.0,-9.986294465359045,37.963888888888896,12.868421052631579,001-0.png,877,850,72.009
0.5,10.74766355140187,49.714285714285715,-12.052414801782106,38.291666666666664,10.107142857142858,001-1.png,856,850,72.009
0,8.561236623067776,37.666666666666664,22.113295908608414,36.69285714285714,6.5625,002-0.png,841,850,72.009
0.2,6.5710872162485074,36.875,19.57601266167634,nan,17.692307692307693,003-0.png,837,850,72.009
